customer_id,step,age,region,recency_days,frequency,avg_monetary,action,donation,profit
335,1,48,north,394,5,105.04537500655118,0,0.0,0.0
335,2,48,north,418,5,98.83213989696502,0,0.0,0.0
335,3,48,north,447,5,113.37244772120309,0,0.0,0.0
336,0,47,west,74,2,43.43746225068284,0,0.0,0.0
336,1,47,west,104,2,47.199517627885406,0,0.0,0.0
336,2,47,west,143,3,63.54945302855782,0,0.0,0.0
336,3,47,west,177,3,43.02797715346586,0,0.0,0.0
336,4,47,west,215,3,39.25343189720864,0,0.0,0.0
336,5,47,west,236,3,62.08256612142138,0,0.0,0.0
336,6,47,west,272,3,72.99715688644721,0,0.0,0.0
337,0,46,south,278,7,9.6970237951098,0,0.0,0.0
337,1,46,south,310,8,29.849814295267414,0,0.0,0.0
337,2,46,south,345,8,30.42598893946483,0,16.57711673240777,16.57711673240777
337,3,46,south,382,8,28.591535044938244,0,58.323029357735074,58.323029357735074
337,4,46,south,404,8,26.68537896378047,0,0.0,0.0
338,0,46,north,209,0,5.117319266802065,1,0.0,-0.5
338,1,46,north,248,0,1.0,1,31.081480577696432,30.581480577696432
338,2,46,north,282,0,12.375119708067366,1,0.0,-0.5
338,3,46,north,305,0,2.439851383303118,1,1.6838994868501584,1.1838994868501584
338,4,46,north,335,0,1.0,1,0.0,-0.5
338,5,46,north,366,0,2.0891738757024063,1,0.0,-0.5
338,6,46,north,390,0,4.889091272091042,1,0.0,-0.5
338,7,46,north,415,0,8.580087077811518,1,0.0,-0.5
338,8,46,north,435,0,11.018375305237846,1,0.0,-0.5
339,0,67,east,312,1,1.0,1,12.864979817909148,12.364979817909148
339,1,67,east,343,1,1.0,1,20.223952074158667,19.723952074158667
339,2,67,east,370,1,4.209813874080958,1,0.0,-0.5
339,3,67,east,393,1,12.839687308766322,1,0.0,-0.5
339,4,67,east,417,1,7.280692722714855,1,0.0,-0.5
340,0,41,north,187,1,39.211109533879224,1,0.0,-0.5
340,1,41,north,223,1,41.356098975267315,1,0.0,-0.5
340,2,41,north,251,1,37.14585632459837,1,0.0,-0.5
340,3,41,north,283,1,28.722275769562096,1,0.0,-0.5
341,0,53,south,214,4,186.78132111965226,0,0.0,0.0
341,1,53,south,234,4,208.8506640868082,0,0.0,0.0
341,2,53,south,254,4,217.1336032537687,0,69.30626232174545,69.30626232174545
341,3,53,south,280,4,209.8207762201347,0,4.8299312220391055,4.8299312220391055
341,4,53,south,318,4,221.49274027441854,0,0.0,0.0
342,0,20,south,224,6,4.040054059011683,0,14.50587548933631,14.50587548933631
342,1,20,south,262,6,1.0,0,0.0,0.0
342,2,20,south,297,6,1.0,0,0.0,0.0
342,3,20,south,320,7,3.507270534475003,0,0.0,0.0
342,4,20,south,351,7,1.0,0,0.0,0.0
342,5,20,south,373,7,1.0,0,0.0,0.0
342,6,20,south,408,7,8.578450899300762,0,0.0,0.0
342,7,20,south,437,7,1.0,0,5.454744352867597,5.454744352867597
343,0,27,west,256,2,42.58410237171813,1,0.0,-0.5
343,1,27,west,292,2,48.18830429346018,1,0.0,-0.5
343,2,27,west,316,2,51.008835144473586,1,0.0,-0.5
343,3,27,west,346,2,66.63036806380474,1,0.0,-0.5
343,4,27,west,377,2,55.625743209223174,1,0.0,-0.5
343,5,27,west,409,2,54.84654465480365,1,0.0,-0.5
344,0,26,west,202,3,84.66784312755772,0,0.0,0.0
344,1,26,west,225,3,107.32706697644535,0,0.0,0.0
344,2,26,west,249,3,115.33058449974197,0,18.292919982431574,18.292919982431574
344,3,26,west,270,3,114.42883043355287,0,0.0,0.0
345,0,48,east,214,9,9.032527590689003,0,5.577468216267815,5.577468216267815
345,1,48,east,236,9,3.2944336879724005,0,0.0,0.0
345,2,48,east,256,9,25.090660530825097,0,0.0,0.0
345,3,48,east,295,9,24.28709748799958,0,0.0,0.0
345,4,48,east,317,9,29.953546007776634,0,0.0,0.0
346,0,32,east,236,7,7.184963767156058,0,0.0,0.0
346,1,32,east,265,7,7.394363796915126,0,0.0,0.0
346,2,32,east,304,7,26.446146360531607,0,0.0,0.0
346,3,32,east,341,7,21.523140028490417,0,0.0,0.0
346,4,32,east,367,7,20.812775793062816,0,4.4445307528592535,4.4445307528592535
346,5,32,east,402,7,24.032652803580362,0,0.0,0.0
346,6,32,east,424,7,26.055042974794464,0,0.0,0.0
346,7,32,east,448,8,14.790668205883918,0,0.0,0.0
346,8,32,east,486,8,4.138225947397874,0,0.0,0.0
347,0,35,north,356,4,1.0,0,0.0,0.0
347,1,35,north,385,4,1.0,0,1.5291250277579274,1.5291250277579274
347,2,35,north,405,4,2.6136959343459356,0,0.0,0.0
347,3,35,north,426,4,1.0,0,0.0,0.0
347,4,35,north,462,5,10.35236325883756,0,0.0,0.0
347,5,35,north,497,5,11.859606300732736,0,0.0,0.0
347,6,35,north,529,5,7.949643618609224,0,0.0,0.0
348,0,49,east,301,1,45.19007986878175,1,0.0,-0.5
348,1,49,east,336,1,39.90195212825551,1,0.0,-0.5
348,2,49,east,359,1,35.770430273514236,1,22.985194228836612,22.485194228836612
348,3,49,east,387,1,25.920455590678582,1,0.0,-0.5
348,4,49,east,420,1,29.549813967679725,1,0.0,-0.5
348,5,49,east,448,2,29.257429003674943,1,0.0,-0.5
348,6,49,east,477,2,25.670295735939447,1,0.0,-0.5
349,0,62,north,91,10,3.6659421696186922,0,0.0,0.0
349,1,62,north,114,10,1.4489701465133273,0,0.0,0.0
349,2,62,north,143,10,1.0,0,0.0,0.0
349,3,62,north,181,10,1.0,0,0.0,0.0
349,4,62,north,220,10,1.0,0,0.0,0.0
349,5,62,north,253,10,1.0,0,0.0,0.0
350,0,37,south,318,8,27.18797018592939,0,0.0,0.0
350,1,37,south,341,8,32.672363657577336,0,0.0,0.0
350,2,37,south,364,8,35.17173222266583,0,0.0,0.0
350,3,37,south,393,8,18.59132940319453,0,0.0,0.0
350,4,37,south,416,8,13.627520606564016,0,0.0,0.0
350,5,37,south,451,8,6.977909318696364,0,0.0,0.0
350,6,37,south,485,8,12.232056632015633,0,4.763921819534833,4.763921819534833
351,0,36,south,68,9,56.672496974781055,0,0.0,0.0
351,1,36,south,92,9,67.1866565565382,0,0.0,0.0
351,2,36,south,129,10,39.6947159112709,0,0.0,0.0
351,3,36,south,154,10,45.74883948136601,0,0.0,0.0
352,0,64,east,208,7,119.55999186697356,0,0.0,0.0
352,1,64,east,236,7,119.8735577046706,0,0.0,0.0
352,2,64,east,261,7,114.73827017632708,0,0.0,0.0
352,3,64,east,284,7,109.55773165464744,0,0.0,0.0
352,4,64,east,320,7,119.71887535122336,0,0.0,0.0
352,5,64,east,343,7,129.77049593290016,0,0.0,0.0
353,0,23,west,59,0,25.66151932881148,0,32.41152226153877,32.41152226153877
353,1,23,west,96,0,18.805800267862125,0,17.30289435644869,17.30289435644869
353,2,23,west,130,0,18.00887225464854,1,5.807964417266388,5.307964417266388
353,3,23,west,165,0,24.949608989707706,1,11.336095551690219,10.836095551690219
353,4,23,west,189,0,29.389594195806197,1,25.225547007880696,24.725547007880696
353,5,23,west,218,0,42.04082486374355,1,0.0,-0.5
353,6,23,west,256,0,43.28414077494994,1,8.019644531841564,7.519644531841564
354,0,64,west,278,2,63.37273474466015,1,25.292818927525758,24.792818927525758
354,1,64,west,307,2,86.86272038779018,1,0.0,-0.5
354,2,64,west,344,2,106.75327492606237,1,2.2668849842004186,1.7668849842004186
354,3,64,west,381,2,98.25786380976372,1,0.0,-0.5
354,4,64,west,414,2,76.54651449782095,1,0.0,-0.5
354,5,64,west,438,2,65.6524907892403,1,0.0,-0.5
355,0,18,north,175,9,29.186069904102638,0,0.0,0.0
355,1,18,north,209,9,37.96645352576142,0,15.511301428036314,15.511301428036314
355,2,18,north,233,10,26.065030753873422,0,0.0,0.0
355,3,18,north,255,10,43.741412084408,0,0.0,0.0
355,4,18,north,282,10,43.37918452553461,0,0.0,0.0
356,0,26,west,149,4,6.712431014759442,0,0.0,0.0
356,1,26,west,178,4,29.599211214586163,0,2.6072900296631922,2.6072900296631922
356,2,26,west,216,4,28.282578360631664,0,0.0,0.0
356,3,26,west,236,4,48.594234625089165,0,0.0,0.0
356,4,26,west,274,5,37.19508266858318,0,0.0,0.0
356,5,26,west,305,5,34.65123878604196,0,0.0,0.0
357,0,58,north,304,2,26.61247110517409,1,0.0,-0.5
357,1,58,north,330,2,23.626009920149002,1,0.0,-0.5
357,2,58,north,368,2,15.79445012239126,1,0.0,-0.5
357,3,58,north,406,2,13.023632966428025,1,0.0,-0.5
358,0,67,east,111,1,14.653384012840352,0,0.0,0.0
358,1,67,east,149,1,19.989115471063894,1,0.0,-0.5
358,2,67,east,187,1,19.318676330683548,1,0.0,-0.5
358,3,67,east,213,1,31.715905939781305,1,0.0,-0.5
358,4,67,east,233,1,40.57036968260506,1,0.0,-0.5
358,5,67,east,264,1,54.86164955911999,1,0.0,-0.5
358,6,67,east,291,1,46.71770341377716,1,0.0,-0.5
358,7,67,east,314,1,51.58011237342053,1,0.0,-0.5
359,0,36,north,341,9,16.365519615638647,0,0.0,0.0
359,1,36,north,367,10,26.919739602793374,0,1.7592751803623472,1.7592751803623472
359,2,36,north,394,11,34.487786568914146,0,55.28323675997538,55.28323675997538
359,3,36,north,418,11,33.56228955328198,0,11.661014740015485,11.661014740015485
359,4,36,north,446,11,36.3922049872107,0,0.0,0.0
359,5,36,north,467,12,28.868476727951176,0,0.0,0.0
360,0,59,west,100,6,99.19190077793124,0,2.976109951785996,2.976109951785996
360,1,59,west,126,6,87.39832429747493,0,0.0,0.0
360,2,59,west,156,6,97.06843498032083,0,0.0,0.0
360,3,59,west,192,6,101.63035748188196,0,0.0,0.0
360,4,59,west,231,6,99.64074268435144,0,0.0,0.0
360,5,59,west,259,6,111.9640004194195,0,0.0,0.0
360,6,59,west,280,6,99.78635814685111,0,0.0,0.0
361,0,21,north,181,3,89.7517335374511,0,0.0,0.0
361,1,21,north,214,3,96.37236800208836,0,0.0,0.0
361,2,21,north,248,3,91.91621915471733,0,0.0,0.0
361,3,21,north,282,3,80.74893707232674,0,0.0,0.0
362,0,56,east,209,5,26.22392609136027,0,19.5520310540076,19.5520310540076
362,1,56,east,247,5,30.975411535688373,0,16.093771045994536,16.093771045994536
362,2,56,east,278,5,34.065133217912376,0,4.310301514958084,4.310301514958084
362,3,56,east,311,5,37.05640857912572,0,114.74427971102224,114.74427971102224
362,4,56,east,348,5,32.05975376943171,0,0.0,0.0
362,5,56,east,385,5,26.004531319154125,0,53.721094065466644,53.721094065466644
362,6,56,east,422,5,22.174875760356663,0,82.78453551038632,82.78453551038632
363,0,32,south,260,4,31.00700361958447,0,2.9220515939388116,2.9220515939388116
363,1,32,south,290,4,44.70206262962545,0,0.0,0.0
363,2,32,south,325,4,58.450292077141086,0,0.0,0.0
363,3,32,south,350,5,63.698844446565275,0,0.0,0.0
363,4,32,south,386,5,64.217492455984,0,4.102324009479319,4.102324009479319
363,5,32,south,421,5,52.88776776529532,0,0.0,0.0
363,6,32,south,460,5,36.207088962961095,0,0.0,0.0
363,7,32,south,497,5,26.704065761237782,0,0.0,0.0
363,8,32,south,527,5,26.57647058966242,0,0.0,0.0
364,0,19,west,81,3,48.274490005133785,0,0.0,0.0
364,1,19,west,119,3,66.12461835778966,0,0.0,0.0
364,2,19,west,148,3,60.364836840657524,0,0.0,0.0
364,3,19,west,170,3,52.273193108979704,0,0.0,0.0
365,0,57,east,77,9,60.74766273511891,0,19.578903130366058,19.578903130366058
365,1,57,east,101,10,55.13081500213974,0,4.172531582787357,4.172531582787357
365,2,57,east,122,10,39.356426940136764,0,4.8977197185272265,4.8977197185272265
365,3,57,east,152,10,17.60268446648022,0,0.7121574615167295,0.7121574615167295
365,4,57,east,183,10,27.04926460491214,0,0.0,0.0
365,5,57,east,212,10,35.35535522914979,0,0.0,0.0
366,0,51,west,179,7,1.0,0,0.0,0.0
366,1,51,west,207,7,1.0,0,0.0,0.0
366,2,51,west,244,7,14.117308859567792,0,0.0,0.0
366,3,51,west,278,8,21.090089049749324,0,0.0,0.0
367,0,49,east,319,4,88.67815222992577,0,1.9496944341427782,1.9496944341427782
367,1,49,east,342,4,89.0386737724713,0,0.0,0.0
367,2,49,east,374,4,97.96854165243789,0,0.0,0.0
367,3,49,east,394,4,84.37031416171763,0,0.0,0.0
367,4,49,east,421,4,86.50426500870309,0,0.0,0.0
367,5,49,east,457,4,96.23322269715594,0,0.0,0.0
367,6,49,east,495,4,96.70812573244285,0,4.254286211790759,4.254286211790759
367,7,49,east,533,4,90.41782059551196,0,4.720005641109273,4.720005641109273
367,8,49,east,555,4,92.68998925010463,0,4.079398518190572,4.079398518190572
368,0,26,north,102,0,25.091836214279528,0,0.0,0.0
368,1,26,north,124,0,31.904404161498093,1,0.0,-0.5
368,2,26,north,162,0,47.409378346935625,1,0.0,-0.5
368,3,26,north,190,0,55.21020252202269,1,0.0,-0.5
368,4,26,north,226,0,47.32328392931608,1,0.0,-0.5
368,5,26,north,246,0,50.84651546354739,1,0.0,-0.5
369,0,33,south,340,7,56.15407590311317,0,0.0,0.0
369,1,33,south,360,7,69.1673263469506,0,0.0,0.0
369,2,33,south,383,7,51.23307471904266,0,0.0,0.0
369,3,33,south,411,7,52.17095512927652,0,0.0,0.0
369,4,33,south,436,7,62.184741886955955,0,0.0,0.0
370,0,36,east,155,3,55.435200093529886,0,0.45202154270669076,0.45202154270669076
370,1,36,east,184,4,58.26960223477004,0,3.702385948021751,3.702385948021751
370,2,36,east,204,4,45.50959878869289,0,9.87264334223129,9.87264334223129
370,3,36,east,232,4,55.35558925327537,0,11.866106933722667,11.866106933722667
370,4,36,east,256,4,38.43625237512637,0,2.080547268041887,2.080547268041887
370,5,36,east,280,4,35.13600149199635,0,0.0,0.0
370,6,36,east,315,4,39.02168859821483,0,0.0,0.0
370,7,36,east,344,4,36.8992452043774,0,0.0,0.0
370,8,36,east,370,4,50.11357136400914,0,0.0,0.0
371,0,47,north,294,3,30.621649948442986,0,0.0,0.0
371,1,47,north,329,3,21.379209319365234,0,0.0,0.0
371,2,47,north,357,3,25.14230820821949,0,0.5282065372093006,0.5282065372093006
371,3,47,north,387,3,12.502060210430859,0,58.86864447233599,58.86864447233599
371,4,47,north,415,4,1.2749294087769023,0,0.0,0.0
371,5,47,north,441,4,4.795261423443587,0,0.0,0.0
372,0,43,north,392,10,15.115721259551899,0,0.0,0.0
372,1,43,north,426,10,11.458019875668164,0,0.0,0.0
372,2,43,north,455,11,12.084001773894496,0,0.0,0.0
372,3,43,north,491,11,1.0,0,0.0,0.0
372,4,43,north,513,11,5.997306737949688,0,0.0,0.0
372,5,43,north,551,11,22.063180458368503,0,0.0,0.0
372,6,43,north,585,12,32.03325121007196,0,0.0,0.0
372,7,43,north,606,13,23.256672021153662,0,0.0,0.0
372,8,43,north,641,13,26.654169848191074,0,0.0,0.0
373,0,35,west,339,9,103.1693411055847,0,0.0,0.0
373,1,35,west,366,9,103.46761842556779,0,0.0,0.0
373,2,35,west,389,10,101.9388946768131,0,0.0,0.0
373,3,35,west,412,10,99.63657165977882,0,0.0,0.0
373,4,35,west,433,10,108.39935251589394,0,0.0,0.0
373,5,35,west,469,10,106.25944268869135,0,0.0,0.0
373,6,35,west,506,10,112.6009530228503,0,0.0,0.0
373,7,35,west,538,10,110.06857257362478,0,0.0,0.0
373,8,35,west,563,10,119.1813524330185,0,0.0,0.0
374,0,73,south,190,1,1.0,1,0.0,-0.5
374,1,73,south,213,1,13.960873406924499,1,0.0,-0.5
374,2,73,south,245,2,25.46598717340988,1,0.0,-0.5
374,3,73,south,276,2,20.67939052950515,1,0.0,-0.5
375,0,18,north,167,3,38.53233174000515,0,0.0,0.0
375,1,18,north,202,3,44.42296445133088,0,0.0,0.0
375,2,18,north,232,3,56.201243848411025,0,0.0,0.0
375,3,18,north,255,3,57.661678594618145,0,0.0,0.0
375,4,18,north,283,4,57.04683926697341,0,0.0,0.0
376,0,26,south,325,2,51.35260953052246,1,10.19002718956597,9.69002718956597
376,1,26,south,360,2,57.3930752344432,1,0.0,-0.5
376,2,26,south,390,2,67.92007460359928,1,0.0,-0.5
376,3,26,south,423,2,82.73216822223058,1,0.0,-0.5
376,4,26,south,443,2,94.11860404086764,1,0.0,-0.5
376,5,26,south,464,2,106.1998369229531,1,0.0,-0.5
377,0,43,south,131,3,43.50344756550143,0,0.0,0.0
377,1,43,south,167,3,57.52557741407747,0,0.0,0.0
377,2,43,south,192,3,67.68253803284404,0,0.0,0.0
377,3,43,south,222,3,55.03537214439403,0,0.0,0.0
377,4,43,south,260,3,61.25247363532318,0,0.0,0.0
377,5,43,south,294,3,54.981945687950784,0,0.0,0.0
377,6,43,south,317,3,40.77584595203912,0,0.0,0.0
377,7,43,south,347,3,52.32061852981274,0,0.0,0.0
378,0,36,north,242,8,120.80111404918622,0,0.0,0.0
378,1,36,north,277,8,112.99048008876136,0,0.0,0.0
378,2,36,north,307,8,104.63457108165515,0,0.0,0.0
378,3,36,north,342,8,127.34511871903406,0,0.0,0.0
378,4,36,north,365,8,113.96466194570134,0,0.0,0.0
378,5,36,north,403,8,111.59988424395796,0,0.0,0.0
378,6,36,north,428,8,107.14515156220443,0,0.0,0.0
378,7,36,north,454,9,98.92607433663545,0,0.0,0.0
378,8,36,north,476,9,103.44399718336246,0,0.0,0.0
379,0,33,east,73,4,1.0,0,0.0,0.0
379,1,33,east,103,4,6.902466508823377,0,3.9097359212126057,3.9097359212126057
379,2,33,east,135,4,9.827195152702837,0,0.04466290519216918,0.04466290519216918
379,3,33,east,161,4,1.0,0,0.0,0.0
379,4,33,east,200,4,1.0,0,0.0,0.0
379,5,33,east,229,4,3.450529065528743,0,0.0,0.0
379,6,33,east,263,4,12.518436406696075,0,0.0,0.0
379,7,33,east,291,5,26.22189509881899,0,0.0,0.0
379,8,33,east,327,5,26.12632935949833,0,0.0,0.0
380,0,46,south,60,2,32.190503489667606,0,0.0,0.0
380,1,46,south,90,2,29.967658337668876,0,0.0,0.0
380,2,46,south,116,2,25.346406926472813,0,0.0,0.0
380,3,46,south,150,2,28.921318757162545,1,5.722123353181445,5.222123353181445
380,4,46,south,176,2,43.29583325216639,1,0.0,-0.5
380,5,46,south,199,2,39.939151890998744,1,0.0,-0.5
380,6,46,south,238,2,38.792162318264594,1,0.0,-0.5
381,0,70,north,241,4,11.594002298361682,0,0.0,0.0
381,1,70,north,275,4,9.325195487895336,0,0.0,0.0
381,2,70,north,306,4,4.4090957889596645,0,0.0,0.0
381,3,70,north,343,4,1.0,0,0.0,0.0
381,4,70,north,376,4,1.0,0,0.0,0.0
382,0,27,south,255,1,78.20594499837514,1,0.0,-0.5
382,1,27,south,285,1,87.91207362590713,1,0.0,-0.5
382,2,27,south,324,1,91.19684678694325,1,0.0,-0.5
382,3,27,south,353,1,82.34636846189943,1,0.0,-0.5
382,4,27,south,387,1,80.57589289210597,1,0.0,-0.5
382,5,27,south,422,1,63.28680908629663,1,0.0,-0.5
382,6,27,south,454,1,58.09741272428216,1,0.0,-0.5
382,7,27,south,491,1,68.07255027672788,1,0.0,-0.5
382,8,27,south,521,1,65.42204463329423,1,0.0,-0.5
383,0,32,south,44,7,57.33644397174675,0,8.452367902415766,8.452367902415766
383,1,32,south,66,7,52.116567840237394,0,0.3792431779269632,0.3792431779269632
383,2,32,south,88,8,60.10178016651268,0,23.73276508172403,23.73276508172403
383,3,32,south,114,9,36.39322764301978,0,42.7391600954579,42.7391600954579
383,4,32,south,150,9,32.22444411850074,0,20.802113015286537,20.802113015286537
383,5,32,south,176,9,17.6754862378992,0,4.040276835499784,4.040276835499784
383,6,32,south,198,9,29.87424654044881,0,16.70855615267478,16.70855615267478
384,0,67,north,335,6,21.93370425043151,0,0.0,0.0
384,1,67,north,374,6,25.832705806009937,0,0.0,0.0
384,2,67,north,401,7,27.14220701728666,0,0.0,0.0
384,3,67,north,427,7,17.149776284436996,0,20.206040746301632,20.206040746301632
384,4,67,north,459,7,13.945055247646243,0,0.0,0.0
384,5,67,north,479,7,1.0,0,9.737112225352979,9.737112225352979
384,6,67,north,513,8,14.18015617534134,0,0.0,0.0
384,7,67,north,547,8,17.7852039689584,0,0.0,0.0
384,8,67,north,585,8,29.934868497786898,0,0.0,0.0
385,0,58,north,231,5,25.932003241579917,0,0.0,0.0
385,1,58,north,266,5,26.52481373491484,0,0.0,0.0
385,2,58,north,289,5,31.806029173822154,0,0.0,0.0
385,3,58,north,314,5,28.33333860769886,0,0.0,0.0
385,4,58,north,352,5,23.744625926964314,0,0.0,0.0
385,5,58,north,388,6,25.23138545679956,0,0.0,0.0
385,6,58,north,426,6,18.689508014995454,0,0.0,0.0
385,7,58,north,461,6,23.449680402389404,0,0.0,0.0
385,8,58,north,490,6,27.525970062286724,0,0.0,0.0
386,0,29,south,311,2,49.878701374636194,1,0.0,-0.5
386,1,29,south,334,3,42.96552159857433,0,0.0,0.0
386,2,29,south,373,3,33.037449348885126,0,0.0,0.0
386,3,29,south,393,3,29.271583819277385,0,14.04116426224358,14.04116426224358
386,4,29,south,429,3,33.32677828106746,0,0.0,0.0
386,5,29,south,468,3,36.31448814012512,0,0.0,0.0
386,6,29,south,503,3,38.382632513209565,0,0.0,0.0
386,7,29,south,536,3,36.19690297800043,0,0.0,0.0
386,8,29,south,561,3,55.11267808017088,0,0.0,0.0
387,0,32,north,178,2,60.06947215170192,1,0.0,-0.5
387,1,32,north,214,3,54.89590642874638,0,0.0,0.0
387,2,32,north,234,3,57.08346714280399,0,13.511391279302448,13.511391279302448
387,3,32,north,268,3,44.591327527739786,0,0.0,0.0
387,4,32,north,305,3,54.87770786030961,0,0.0,0.0
387,5,32,north,327,3,42.35170299884792,0,0.0,0.0
387,6,32,north,347,3,35.080657470786576,0,0.0,0.0
387,7,32,north,379,3,27.159518616283606,0,0.0,0.0
387,8,32,north,418,4,5.4111954863058855,0,0.0,0.0
388,0,59,north,272,1,26.780964089568645,1,0.0,-0.5
388,1,59,north,293,1,33.37281137948461,1,0.0,-0.5
388,2,59,north,319,1,13.43587645203267,1,0.0,-0.5
388,3,59,north,352,1,16.84673014230984,1,0.0,-0.5
388,4,59,north,386,1,22.659340646758515,1,0.0,-0.5
388,5,59,north,407,1,27.26606041219798,1,0.0,-0.5
388,6,59,north,431,1,44.675536023298555,1,0.0,-0.5
388,7,59,north,459,1,50.77395813300615,1,0.0,-0.5
388,8,59,north,482,1,50.21393955374802,1,0.0,-0.5
389,0,31,east,167,1,162.2926399249232,1,0.0,-0.5
389,1,31,east,196,1,175.30924960375233,1,0.0,-0.5
389,2,31,east,234,1,181.015732858107,1,0.0,-0.5
389,3,31,east,267,1,172.97478130630552,1,0.0,-0.5
389,4,31,east,292,1,163.40876800521158,1,6.720021128828819,6.220021128828819
389,5,31,east,315,1,142.30492627721412,1,0.0,-0.5
389,6,31,east,340,1,153.72052271514616,1,0.0,-0.5
389,7,31,east,369,1,145.43841003046234,1,0.0,-0.5
389,8,31,east,408,1,149.55045501379158,1,0.0,-0.5
390,0,27,west,332,5,46.046257737360946,0,0.0,0.0
390,1,27,west,370,5,60.615765274851995,0,0.0,0.0
390,2,27,west,392,5,65.22576705387064,0,0.0,0.0
390,3,27,west,426,5,68.66125052964277,0,0.0,0.0
390,4,27,west,462,5,67.23281847904629,0,0.0,0.0
391,0,36,south,121,7,1.0,0,0.0,0.0
391,1,36,south,142,7,15.624800789231788,0,1.059536629379329,1.059536629379329
391,2,36,south,164,7,1.0,0,0.0,0.0
391,3,36,south,189,7,2.089430323564053,0,0.0,0.0
391,4,36,south,210,7,10.899412211724389,0,0.0,0.0
392,0,42,south,219,0,14.354823175082348,1,0.0,-0.5
392,1,42,south,248,0,22.598873469581925,1,0.0,-0.5
392,2,42,south,271,1,7.652696951896882,1,23.918460087504755,23.418460087504755
392,3,42,south,302,1,4.344294429963698,1,0.0,-0.5
392,4,42,south,330,1,1.0,1,0.0,-0.5
393,0,63,south,212,1,11.184032534381164,1,0.0,-0.5
393,1,63,south,235,1,20.702151714696974,1,0.0,-0.5
393,2,63,south,259,1,28.07805480720279,1,0.0,-0.5
393,3,63,south,294,1,27.68838144918065,1,12.198015443224548,11.698015443224548
394,0,27,north,46,1,20.611165981591785,0,0.0,0.0
394,1,27,north,74,1,33.87955106964281,0,2.943581838797114,2.943581838797114
394,2,27,north,105,1,35.722550308569225,0,0.0,0.0
394,3,27,north,139,1,48.466768924814154,1,0.0,-0.5
394,4,27,north,173,1,61.96748328080634,1,0.0,-0.5
394,5,27,north,198,1,87.6398385601092,1,0.0,-0.5
395,0,48,west,284,2,32.030765282664035,1,0.0,-0.5
395,1,48,west,305,2,31.94896902941238,1,1.8238391940036995,1.3238391940036995
395,2,48,west,339,2,28.3675597562584,1,0.0,-0.5
395,3,48,west,375,2,37.43757970123955,1,0.0,-0.5
395,4,48,west,405,2,47.769541773892996,1,0.0,-0.5
395,5,48,west,437,3,46.371503034765325,0,0.0,0.0
396,0,44,west,48,5,153.74915686236346,0,1.3991311867525995,1.3991311867525995
396,1,44,west,82,5,152.33463600233011,0,6.741304380321237,6.741304380321237
396,2,44,west,110,5,150.87051640757832,0,0.0,0.0
396,3,44,west,147,5,148.4567332667744,0,0.0,0.0
397,0,26,west,381,7,85.47262483682793,0,0.0,0.0
397,1,26,west,410,8,69.63235995772584,0,8.297011935920072,8.297011935920072
397,2,26,west,431,8,59.54943777646828,0,0.0,0.0
397,3,26,west,461,8,84.47729078429815,0,0.0,0.0
397,4,26,west,500,8,80.90008092987985,0,0.0,0.0
397,5,26,west,533,8,71.82362707797475,0,0.0,0.0
398,0,68,west,300,3,8.775021837641683,0,0.0,0.0
398,1,68,west,322,3,10.398015719856241,0,0.0,0.0
398,2,68,west,359,3,23.956567369307862,0,0.0,0.0
398,3,68,west,394,3,26.0161599860983,0,101.39823262840133,101.39823262840133
399,0,29,north,337,8,13.642394944887936,0,0.0,0.0
399,1,29,north,359,8,20.89797726356332,0,0.0,0.0
399,2,29,north,390,8,8.18893514458103,0,0.0,0.0
399,3,29,north,412,9,1.0,0,0.0,0.0
400,0,57,south,119,7,18.306594021066854,0,0.0,0.0
400,1,57,south,145,7,10.26921430828621,0,0.0,0.0
400,2,57,south,172,7,17.905914634102917,0,0.0,0.0
400,3,57,south,194,7,21.181490989582908,0,0.0,0.0
400,4,57,south,220,7,30.952950063018015,0,0.0,0.0
400,5,57,south,247,7,26.679559963714045,0,0.0,0.0
400,6,57,south,285,7,23.356022213817084,0,0.0,0.0
400,7,57,south,322,7,27.712165889269897,0,0.0,0.0
401,0,59,west,107,0,4.263716657507922,0,0.0,0.0
401,1,59,west,127,0,13.009758403199942,1,0.0,-0.5
401,2,59,west,157,0,1.0,1,0.0,-0.5
401,3,59,west,185,0,1.0,1,0.0,-0.5
402,0,51,south,360,0,45.80938625709908,1,0.0,-0.5
402,1,51,south,398,0,40.66506375940958,1,0.0,-0.5
402,2,51,south,425,0,26.46428176456186,1,0.0,-0.5
402,3,51,south,451,0,34.60429958247489,1,0.0,-0.5
403,0,55,south,127,0,149.75789097165392,1,0.2721081375800687,-0.2278918624199313
403,1,55,south,162,0,151.70205215013522,1,12.81479376818451,12.31479376818451
403,2,55,south,197,0,161.42666773767263,1,47.15910153426388,46.65910153426388
403,3,55,south,233,0,173.88546429413933,1,11.323284001108519,10.823284001108519
404,0,28,west,320,4,1.0,0,1.9539578026234312,1.9539578026234312
404,1,28,west,340,4,13.681433641279995,0,26.216313313866866,26.216313313866866
404,2,28,west,375,4,10.985216512230288,0,0.0,0.0
404,3,28,west,408,4,20.162038201286833,0,0.0,0.0
404,4,28,west,436,4,19.52871725161348,0,0.0,0.0
405,0,63,north,343,6,135.60780947197918,0,0.0,0.0
405,1,63,north,367,6,139.86053434319103,0,0.0,0.0
